job_id,client_name,client_email,job_value,job_type,job_date,status,assigned_to
269,"Sanders, Phillips and Cruz",rmills@white.biz,3652,Development,2025-01-27,Completed,Robert Rodriguez
270,"Morgan, Williams and Brown",katherinefox@hernandez.com,2925,Design,2025-04-07,Completed,Karen Richards
271,"Palmer, Frost and Alexander",meyerjoseph@howell.biz,3858,Maintenance,2025-12-12,Completed,Dr. Andrew Mcknight
272,"Figueroa, Fields and Sanford",ubowers@paul.com,1767,Development,2025-06-18,Completed,Philip Stevens
273,Mendez-Cortez,jacksonlauren@martin.com,292,Design,2026-02-16,Completed,Michelle Mitchell
274,Melendez PLC,dgreene@scott.com,3199,Design,2025-10-21,Completed,Nichole Mckinney
275,"Rogers, Hall and Hendricks",chelsea00@ponce.info,4387,Development,2025-02-13,Completed,Brooke West
276,Johnson Inc,kbond@olsen-heath.com,3439,Design,2025-09-24,Completed,Jonathan Garcia
277,Lara PLC,ian36@dixon.com,3525,Maintenance,2025-04-27,Completed,Ruth Shelton
278,Romero LLC,benjaminshawn@short-howard.com,4021,Maintenance,2025-09-15,Pending,Daniel Daniels
279,Phillips Group,medinawendy@trujillo.org,993,Maintenance,2025-04-21,Completed,Kevin Cruz
280,"Porter, Lee and Howard",qbyrd@lindsey.org,292,Consulting,2025-08-14,Pending,Heather Morgan
281,Chandler Inc,donald38@martinez-cruz.com,3961,Development,2025-05-15,Completed,David Olson
282,Gutierrez-Lynch,changlisa@johnson-ward.com,3341,Consulting,2025-01-03,Pending,Jill Charles
283,Smith-Rodriguez,wrightjoseph@gordon-kaufman.com,279,Consulting,2025-09-21,Completed,Joseph Knox
284,"Jenkins, Duarte and Perkins",kwallace@leblanc.com,2470,Development,2025-09-30,Completed,Rachel Brown
285,Rivera Inc,moneal@morris.biz,2903,Design,2025-01-24,Completed,Carl Anderson
286,Smith and Sons,ashleymorris@brown.com,3024,Consulting,2026-02-04,Completed,Angela Patterson
287,"Reed, Bush and Walton",gsmith@rosario.com,1229,Design,2026-02-17,Pending,Tiffany Burton
288,"Davidson, Harrison and Nguyen",carterangela@zimmerman.biz,4303,Design,2026-01-25,Completed,Keith Garcia
289,Smith-Wright,wharris@johnson.com,749,Development,2025-06-01,Completed,Joe Wagner
290,"Bentley, Patterson and Jackson",smithlinda@ballard-sanchez.com,3106,Consulting,2025-10-05,Completed,Patrick Nelson
291,"Green, Ball and Morrison",joseph00@miller.biz,4749,Consulting,2025-05-19,Completed,Joseph Williams
292,Barajas Group,pmyers@walker.net,512,Development,2025-11-06,Completed,Anthony Williams
293,Nelson-Cruz,aprilkane@west-welch.com,4259,Consulting,2025-10-27,Completed,Tammy Andrade
294,Chan and Sons,fjohnson@lang.org,2980,Design,2025-04-24,Completed,Jeffrey Lopez
295,Turner-Conley,emily08@scott.net,2959,Design,2026-01-14,Completed,Erica Liu
296,Hill Ltd,douglasanderson@buchanan.com,2562,Design,2025-10-09,Cancelled,Eric Leon
297,Pineda-Rhodes,kristine30@lee.biz,1467,Design,2025-10-19,Pending,Anthony Williams
298,Neal PLC,bcooper@maldonado-campbell.com,3466,Consulting,2026-02-10,Completed,Jessica Lynch
299,"Short, Williams and Jones",ehill@aguilar.com,1783,Consulting,2025-02-23,Completed,Donald Luna
300,Rodriguez PLC,jonathanwashington@parker-bennett.com,4679,Maintenance,2025-12-14,Pending,William Anderson
301,Giles-Sanders,george80@holmes.com,4173,Development,2025-10-01,Completed,Michael Gonzales
302,Jones Inc,josephlambert@york.biz,4442,Design,2025-10-23,Completed,Linda Forbes MD
303,Walker-Ortiz,scottclark@ferrell.com,2776,Development,2026-02-21,Completed,Wendy Hernandez
304,Cole PLC,davenportstacy@sims-gomez.org,4141,Design,2025-12-23,Completed,Thomas King
305,"Gutierrez, Cruz and Patrick",kchapman@jackson-young.com,4708,Design,2026-02-14,Completed,Adam Caldwell
306,Perkins LLC,xaguilar@ray.com,2470,Maintenance,2025-01-04,Completed,Mitchell Avila
307,"Boyd, Carter and Walker",michelle24@johnson-roberts.com,1863,Design,2026-02-08,Completed,Cody Stokes
308,Powers-Avila,marvindrake@smith.com,2983,Consulting,2025-07-04,Completed,Kelly Jones
309,Barnes-Wolf,ajones@benton.com,168,Development,2025-09-09,Completed,David Martin
310,Garrett-Santos,kevin67@lawrence.info,4244,Maintenance,2026-01-23,Completed,Amber Davis
311,Pitts Inc,michaelamoreno@olsen-rivera.info,3610,Maintenance,2025-08-11,Completed,Donald Ball
312,Paul and Sons,kjohnson@ayala.com,1234,Consulting,2025-04-03,Completed,Justin Parker
313,"Williams, Collier and Ho",dylan87@woodward-arellano.com,3758,Development,2026-01-27,Pending,Ashley Williams
314,Reynolds-Lopez,bramsey@smith-cook.biz,379,Consulting,2025-04-03,Completed,Robert Guerrero
315,"Brown, Simmons and Ortiz",sbernard@baxter-lee.info,480,Design,2025-11-11,Completed,Alexander Pham
316,Maldonado-Gomez,william93@thompson.com,3964,Maintenance,2025-08-21,Completed,Virginia Bennett
317,Ramirez Group,alvarezanthony@smith.biz,948,Design,2025-04-21,Completed,Alexis Cisneros
318,Tran Ltd,randyhayes@robles.net,4787,Maintenance,2025-12-25,Completed,Debbie Hughes
319,Black and Sons,jonathanmelendez@smith.org,993,Maintenance,2025-11-25,Completed,Christopher Perez
320,"Ellis, Perez and Hernandez",justin61@hester.info,2110,Design,2025-01-03,Completed,Tanner Armstrong
321,Rivera LLC,gchristian@richardson.com,638,Consulting,2026-01-08,Pending,Lisa Anderson
322,Hill-Hansen,vmayer@curtis.org,2683,Design,2026-02-21,Pending,Shawn Pope
323,Schultz Ltd,dboone@brown-montoya.com,2167,Development,2026-02-01,Pending,Amy Calderon
324,Ellis-Brooks,alan85@decker-dennis.org,1911,Maintenance,2025-11-16,Cancelled,Ann Molina
325,"Diaz, Davis and Fischer",aduncan@jones-stewart.com,1603,Maintenance,2025-08-28,Completed,Mindy Mitchell
326,Carter-Dean,terriguerra@carpenter-patterson.com,1855,Maintenance,2026-01-17,Completed,Tracie Jenkins
327,Hughes and Sons,turnercharles@long-mann.net,2031,Development,2025-12-05,Completed,Charles Rogers
328,"Cook, Collins and Weaver",merrittmarcus@anthony.com,1336,Maintenance,2025-11-26,Completed,Cynthia Fritz
329,Meza Group,hughesbrittany@berry-marquez.com,4741,Maintenance,2025-09-21,Completed,Abigail Sanders
330,Villa-Le,ibrown@ferrell.com,3526,Consulting,2025-08-02,Completed,Anthony King
331,"Phillips, White and Davis",hmullen@flores.info,1111,Development,2025-11-21,Completed,Daniel Warren
332,Holland PLC,hlopez@keller.biz,3736,Consulting,2025-12-29,Completed,Jesus Cochran
333,Dawson PLC,bergannette@boyd-weiss.org,3119,Design,2025-07-14,Pending,Emma Nelson
334,Rush-Hopkins,nicholas81@maldonado-williams.com,4586,Maintenance,2026-02-15,Completed,Michael Ellis
335,Calderon and Sons,smithrobert@brown-white.com,2504,Consulting,2025-04-21,Completed,Mitchell Roberts
336,Hogan Group,yterry@phillips-houston.com,1545,Development,2025-10-17,Completed,Troy Santiago
337,Rogers-Blankenship,randyball@dudley-roberts.org,4094,Consulting,2026-01-06,Cancelled,Ms. Sabrina Stevenson
338,"Murray, Giles and Martinez",davischarles@baker.com,2002,Development,2026-02-19,Completed,Jennifer Moyer
339,Stewart-Henry,danielscott@davis-brown.com,2653,Maintenance,2025-02-21,Completed,Meghan Park
340,"Johnson, Fields and Huffman",rpope@williams-huber.com,595,Design,2025-04-21,Completed,Madison Martinez
341,"Martinez, Gonzalez and Callahan",ellen13@walton.org,3869,Consulting,2025-10-18,Completed,Jessica Wilson
342,"Fisher, Roberts and Martin",santiagojared@schneider-best.com,2284,Consulting,2025-04-06,Cancelled,Jeffery Buck
343,Maldonado PLC,haleychandler@adams.com,3717,Design,2025-05-24,Completed,Melissa Carr
344,Miller PLC,aerickson@parker.com,1239,Design,2025-02-04,Completed,Dawn Lin
345,Lee Group,johnsonjacob@graham.biz,2128,Maintenance,2025-11-14,Completed,Katherine Carpenter
346,Carpenter-Malone,woodsmarcus@sharp.com,2506,Consulting,2025-01-10,Completed,Christopher Barrera
347,Cline-Hawkins,calderonkelly@hurst.biz,3733,Development,2025-12-19,Completed,Adam Martin
348,Neal Group,carrillomelissa@clark.com,4636,Consulting,2025-04-30,Completed,Amanda Smith
349,"Bennett, Oneal and Davis",leslie62@wilson-rice.biz,545,Maintenance,2025-01-06,Completed,Dr. Susan Jones
350,"Jones, Anderson and Fox",pspence@briggs.com,736,Maintenance,2025-10-06,Pending,Alisha Smith
351,Joyce Inc,lorimoran@collier-munoz.biz,616,Development,2025-06-21,Completed,Aaron Daniels
352,Garcia and Sons,rodgersmarc@castillo.org,1452,Design,2025-04-14,Completed,Emily Garcia
353,"Hanson, Smith and Gordon",guzmanjoshua@vargas.com,394,Development,2025-02-09,Completed,Larry Tucker
354,Howard-Parsons,mheath@sharp.org,2975,Development,2025-01-29,Completed,Larry Sanders
355,Valenzuela-Jordan,judyvillarreal@kane.com,4519,Consulting,2025-10-08,Completed,Michael Bass
356,Washington-Carey,stevensmary@davis.net,1084,Development,2025-12-08,Completed,Franklin Huber
357,Crawford PLC,romerobrandy@rogers.net,4290,Consulting,2026-02-05,Completed,Susan Reyes
358,Simmons-Hill,pbishop@hall.org,1755,Maintenance,2025-05-26,Completed,David Wilson
359,Martinez and Sons,toddvazquez@thomas.com,4193,Design,2025-04-08,Pending,David Durham
360,Richmond-Perez,parsonsjason@vaughan.com,3108,Design,2025-04-14,Completed,Mrs. Tina Williams
361,Hale-Martin,tonyaflynn@flores.biz,2453,Maintenance,2025-07-28,Completed,Eric Martinez
362,"Wilson, Hunt and Pollard",gregory36@clayton.info,4585,Consulting,2025-08-20,Completed,Tracey Thomas
363,"Gonzalez, Foster and Morris",aguilarsara@duke.info,1341,Design,2025-07-23,Pending,Mary Hall
364,Reed-Webb,zwoods@porter.com,3284,Maintenance,2026-01-18,Completed,Sherry Mills
365,Clark Inc,josephlopez@collins.biz,4078,Consulting,2025-01-22,Completed,David Thomas
366,Ward and Sons,colemandavid@ramirez-lewis.com,436,Maintenance,2025-02-16,Cancelled,Alexis Watts
367,"Salazar, Davis and Nelson",kaneaaron@walker-coleman.com,3071,Development,2025-09-02,Completed,Bryan Graham
368,Vega-Cook,hperez@powell.com,1715,Maintenance,2025-02-25,Completed,Sheryl Reyes
369,Parker LLC,jyang@torres-sandoval.com,613,Development,2026-02-06,Completed,Kim White
370,"Patel, Davis and Roy",pharris@barnett.info,1932,Maintenance,2025-12-04,Completed,Austin Hill
371,Johnston-Tucker,xsantos@pearson.net,2402,Maintenance,2025-01-07,Completed,Brittany Johnson
372,Pierce PLC,uhudson@oconnell.net,4928,Development,2025-07-17,Completed,Cameron Bennett
373,Bates-Smith,hortonjose@levine.com,785,Maintenance,2025-09-29,Completed,Robin Brown
374,Wright-Wise,grossrebecca@wells-ruiz.com,1682,Maintenance,2025-06-07,Completed,Natalie Grant
375,Morgan Ltd,shawn04@vasquez.com,2155,Consulting,2025-04-24,Completed,Kimberly Decker
376,Torres LLC,johnsonsuzanne@alvarado.com,3985,Maintenance,2025-08-28,Completed,Charles Andersen
377,Gibbs-Allison,rachel15@hammond.com,4549,Design,2025-01-24,Pending,Brooke Bailey
378,Boyle-Grant,amyedwards@johnson.info,1826,Consulting,2025-04-23,Completed,Laura Ortega
379,Martin-Rojas,haley30@mora-munoz.org,1367,Maintenance,2025-10-16,Completed,Laura Mays
380,Dawson-Kane,ronnie55@gordon-harrell.com,1988,Consulting,2025-11-09,Cancelled,Geoffrey Ford
381,"Estes, Peterson and Cruz",aliciamiller@gallegos-thornton.com,3124,Design,2026-02-15,Completed,Timothy Salazar
382,Boone-Lowery,farias@young.com,1803,Development,2025-08-02,Completed,Samuel Lewis
383,"Juarez, Elliott and Gregory",michael93@holt.org,3583,Design,2025-06-18,Completed,David Villarreal
384,Cole Group,wrightveronica@harris.com,218,Design,2025-11-08,Cancelled,Robert Collins
385,Walker and Sons,michael00@ali.com,4810,Consulting,2025-01-12,Pending,Jordan Miller Jr.
386,Alvarez and Sons,jennifer70@wilson-king.biz,565,Maintenance,2025-06-28,Completed,Kim Peters
387,Walker-Rose,alfredwoods@williams-atkins.com,2994,Consulting,2025-09-23,Completed,Kimberly Farrell
388,Payne-Schultz,marshwyatt@rogers.org,2821,Design,2025-05-21,Completed,Caitlin Cuevas
389,Watson Ltd,mark01@walker.info,4378,Development,2025-07-23,Completed,Wendy Moore
390,Graham Inc,savila@hanna.net,614,Development,2025-03-03,Completed,Noah Burns
391,Roberson-Scott,jenniferguzman@allen.com,3610,Development,2025-07-19,Completed,Ryan Blair
392,Kim-Graham,ruizpatricia@barnett.net,4622,Maintenance,2025-10-31,Completed,Joan Singleton
393,"Graves, Hayes and Robinson",vheath@rodriguez.biz,1578,Development,2026-01-31,Completed,George Woods
394,Wise-Dawson,arthurgarcia@wood.biz,4212,Design,2025-02-16,Pending,Craig Davenport
395,Tate and Sons,wberry@baker.com,4798,Design,2025-07-20,Completed,Anita Kirby
396,Mclaughlin Group,john13@carpenter.com,2394,Development,2025-11-15,Completed,Susan Jones
397,Rodriguez LLC,mowens@benson-edwards.biz,659,Consulting,2025-04-13,Cancelled,Rachel Wilson
398,Young-King,staceyjimenez@grant-dudley.com,3420,Design,2025-07-10,Completed,Melanie Jenkins
399,Meyer-Walter,gacosta@mclaughlin.biz,2264,Maintenance,2026-02-13,Completed,John Martin
400,Harris-Potter,daniel85@clark.com,4413,Development,2025-11-06,Completed,Annette Swanson
401,Watkins PLC,ramireznatalie@smith.info,2402,Development,2025-10-10,Pending,Samuel Figueroa
402,Taylor-Mathews,benjaminjohnson@good.com,2283,Maintenance,2025-03-06,Pending,Mathew Snyder
403,"Ruiz, Phillips and Walker",vincent13@stewart.com,702,Maintenance,2025-03-14,Completed,Kevin Brooks
404,Sexton Inc,walkerdana@king-lee.com,1055,Consulting,2025-10-28,Completed,Jeffrey Prince
405,"Watson, Anderson and Le",zlynch@lopez.biz,4940,Development,2025-08-22,Completed,Max Ward
406,Haynes LLC,robert17@smith.info,1042,Maintenance,2025-01-25,Completed,Heather Yates MD
407,Hicks-Castro,nicholas31@riley.org,1132,Development,2025-01-28,Completed,Phillip Romero
408,"Cox, Thompson and Blake",anaosborne@ramsey.com,294,Design,2025-05-24,Completed,Steven Williams
409,"Daniels, Campbell and Young",heather95@miller.com,3463,Consulting,2025-05-28,Completed,Victoria Oconnell
410,Johnson-Young,youngemily@wells-johnson.org,4339,Maintenance,2025-07-20,Completed,Jeffrey Villarreal
411,Hayes-Wright,xflores@reid-davis.info,3202,Development,2025-01-30,Completed,Nicole Alexander
412,Wilson LLC,adamscharles@king.com,1345,Design,2025-01-25,Completed,Debbie Smith
413,"Taylor, Gonzales and Marks",phillipslisa@robinson.com,408,Maintenance,2025-11-06,Completed,Darrell Richardson
414,"Flores, Woodard and Jones",cindybarnett@molina-white.com,3471,Design,2025-09-26,Completed,Michael Johnson
415,"Henson, Norman and Nguyen",fmiller@anderson.biz,3469,Consulting,2025-01-02,Completed,Christopher Rose
416,Robinson-Mahoney,william17@jackson-baldwin.org,3409,Maintenance,2025-06-22,Completed,Shannon Davis
417,Henry Ltd,nherrera@ortega.com,1191,Development,2025-06-26,Completed,Susan Brown
418,"Sullivan, Wyatt and Bartlett",laurawashington@ross.net,2868,Design,2025-10-01,Completed,Kevin Maldonado
419,"Washington, Miller and Day",floresrebecca@forbes-bradley.net,3924,Development,2025-09-05,Cancelled,Melinda Collins
420,Hooper LLC,stephanie65@white-cameron.com,4413,Design,2025-10-31,Completed,Michelle Lewis
421,Johnson-Le,nanderson@goodwin-parker.net,3601,Development,2026-01-24,Cancelled,Mason Rojas
422,"Romero, Martin and Johnson",jamestucker@gonzalez.info,1546,Development,2025-04-04,Pending,David Hoffman
423,Rodriguez-Harris,john86@duncan.com,1287,Development,2025-03-31,Cancelled,Tiffany Sexton
424,Tate-Garcia,jonestroy@peters.com,3851,Development,2025-02-27,Completed,David Rollins
425,"Williams, Frazier and Rojas",stephanie28@romero-brown.com,4748,Maintenance,2025-01-19,Completed,Anthony Wilson
426,Fields Inc,audrey55@shields.com,3120,Design,2025-10-31,Completed,Miranda Barrett
427,"Stewart, Goodwin and Wilson",peterpugh@mcbride-chambers.info,3911,Maintenance,2025-12-04,Pending,Angel Phillips
428,Ashley PLC,rodriguezmelissa@morgan-roberson.com,233,Maintenance,2025-09-24,Completed,Margaret Martinez
429,Smith and Sons,jason24@combs.com,980,Development,2025-04-13,Completed,Sheila Rivera
430,Sanchez-Love,joy04@young.com,1265,Development,2025-06-25,Completed,Christopher Allen
431,Ellis Group,jennifer00@reyes.com,411,Maintenance,2026-02-21,Pending,John Williams
432,"Smith, Long and Gordon",pbender@wolf-hamilton.com,2247,Development,2025-09-29,Completed,Corey Jackson
433,"Brown, Ramsey and Andrews",brandygarcia@frey-edwards.biz,4444,Development,2025-08-26,Pending,Tyler Silva
434,"Clark, Palmer and Evans",sara56@gutierrez.com,505,Design,2025-01-22,Completed,Thomas Le
435,Bush LLC,james75@baker.com,4902,Design,2025-10-23,Completed,David Gallagher
436,Stephens Group,kyle70@roth.com,4725,Design,2025-02-19,Completed,Dylan Parker
437,Colon-Ramsey,scottlisa@carter-butler.com,710,Consulting,2025-01-27,Cancelled,Linda Collins
438,Riddle LLC,holly81@blair-ryan.org,1589,Consulting,2026-02-13,Completed,Matthew Lopez
439,Gentry PLC,sfoley@compton-hunt.com,3274,Design,2025-06-05,Completed,Billy Rios
440,"Hicks, Delacruz and Hansen",sross@mckinney.com,3057,Maintenance,2025-11-04,Completed,Nichole Smith DDS
441,Johnson and Sons,hansonsusan@fox.org,2505,Maintenance,2026-01-15,Completed,Clinton Bailey
442,"Dixon, Bird and Velasquez",patricia75@freeman.info,1153,Design,2025-04-10,Completed,Amy Thomas
443,Ortega Ltd,truiz@mullen.com,1124,Development,2025-12-30,Completed,Lindsey Walker
444,Kennedy-Elliott,thomaspatrick@larson.com,2480,Maintenance,2025-02-11,Completed,George Ward
445,"Foster, Braun and Savage",justincoffey@peters.com,2925,Maintenance,2025-06-20,Completed,Darren Wilson
446,Hopkins LLC,ybrown@mercado.com,541,Design,2025-05-09,Completed,Sarah Weaver
447,"Cardenas, Rogers and Gray",estradachristopher@moore-dixon.com,1360,Development,2025-11-24,Completed,Vanessa Kim
448,Shelton Ltd,katelynbrady@rodriguez-beard.com,881,Design,2025-07-08,Completed,Donald Bailey
449,Fernandez PLC,zwiley@barnes.com,3869,Design,2025-01-16,Completed,Tonya Wallace
450,Weiss LLC,catherinevasquez@powell.com,3815,Maintenance,2025-04-04,Completed,Jeffrey Keith
451,Barker Group,nicholasclark@hicks-barton.com,3115,Maintenance,2025-11-04,Completed,Rebecca Peterson
452,"Powell, Lowe and Diaz",pagedavid@ellis.net,3729,Design,2025-12-08,Completed,Brad Anderson
453,"Carr, Medina and Ferrell",daniellehernandez@jackson.net,4931,Consulting,2025-04-15,Completed,Daniel Riley
454,Garrison and Sons,thomastyler@romero-howell.biz,3758,Design,2026-01-06,Completed,Margaret Terry
455,"Walker, Ryan and Cooke",kristy87@flores.com,4556,Development,2025-02-19,Completed,Heather Miller
456,Carlson Ltd,andrea97@green-gray.com,2603,Consulting,2025-07-02,Completed,Melissa Shelton
457,Calderon PLC,bcollins@skinner.com,3172,Development,2025-01-24,Completed,Christopher Smith
458,Obrien-Zuniga,garcialindsey@duncan.com,3638,Development,2025-03-10,Completed,James Krueger
459,Ellis-Kerr,paulabrown@hicks.com,4068,Maintenance,2025-05-15,Completed,Christian Harris
460,Riley PLC,schneiderjoseph@nielsen.com,4326,Maintenance,2025-03-21,Completed,Gavin Frazier
461,"Erickson, Martinez and Proctor",ifreeman@munoz.info,3235,Consulting,2026-01-28,Completed,David Smith
462,Obrien Inc,bellann@morgan.com,392,Consulting,2025-08-23,Completed,Dr. Lisa Snyder
463,"Fuller, Carter and Aguirre",kingalison@day.org,3431,Design,2025-03-23,Completed,Sarah Figueroa
464,"Grant, Henson and Johnson",fmullen@weber.org,2636,Consulting,2025-03-23,Completed,Melissa Quinn
465,Gonzalez Group,emily76@george.com,253,Maintenance,2025-01-12,Pending,Lisa Gonzales
466,"Tran, Gonzales and Vasquez",hmiller@mcintyre-tucker.net,1568,Development,2025-01-05,Completed,Tina Hubbard
467,"Stark, Tapia and Benson",joseph83@butler-cole.com,4450,Design,2026-01-20,Completed,John Ward
468,Rasmussen LLC,jeremylopez@mcclain.com,2966,Design,2025-07-30,Completed,Melissa Lynch
